12016351,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
12028122,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
12039943,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
12051820,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
12063729,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
12075539,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
12087471,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
12099395,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
12111234,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
12123133,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
12135043,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
12146848,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
12158758,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
12170637,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
12182438,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
12194278,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
12206220,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
12218089,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
12229845,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
12241620,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
12253430,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
12265226,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
12277109,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
12288919,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
12300834,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
12312635,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
12324448,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
